2020-11-13 14:43:48,051 [main] INFO  org.apache.iotdb.db.conf.IoTDBDescriptor:148 - Start to read config file file:sbin/../conf/iotdb-engine.properties 
2020-11-13 14:45:02,923 [pool-6-IoTDB-RPC-Client-thread-32] INFO  org.apache.iotdb.db.engine.StorageEngine:332 - construct a processor instance, the storage group is root.tpc15, Thread is 64 
2020-11-13 14:45:02,933 [pool-6-IoTDB-RPC-Client-thread-32] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:267 - Storage Group system Directory sbin/../data/system/storage_groups/root.tpc15 doesn't exist, create it 
2020-11-13 14:45:02,935 [pool-6-IoTDB-RPC-Client-thread-20] INFO  org.apache.iotdb.db.engine.StorageEngine:332 - construct a processor instance, the storage group is root.tpc11, Thread is 52 
2020-11-13 14:45:02,936 [pool-6-IoTDB-RPC-Client-thread-20] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:267 - Storage Group system Directory sbin/../data/system/storage_groups/root.tpc11 doesn't exist, create it 
2020-11-13 14:45:02,936 [pool-6-IoTDB-RPC-Client-thread-168] INFO  org.apache.iotdb.db.engine.StorageEngine:332 - construct a processor instance, the storage group is root.tpc27, Thread is 200 
2020-11-13 14:45:02,936 [pool-6-IoTDB-RPC-Client-thread-168] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:267 - Storage Group system Directory sbin/../data/system/storage_groups/root.tpc27 doesn't exist, create it 
2020-11-13 14:45:02,937 [pool-6-IoTDB-RPC-Client-thread-20] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:290 - recover Storage Group  root.tpc11 
2020-11-13 14:45:02,937 [pool-6-IoTDB-RPC-Client-thread-168] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:290 - recover Storage Group  root.tpc27 
2020-11-13 14:45:02,937 [pool-6-IoTDB-RPC-Client-thread-32] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:290 - recover Storage Group  root.tpc15 
2020-11-13 14:45:02,939 [pool-6-IoTDB-RPC-Client-thread-20] INFO  org.apache.iotdb.db.conf.directories.DirectoryManager:126 - folder /home/ubuntu/data/data1/sequence doesn't exist, create it 
2020-11-13 14:45:02,939 [pool-6-IoTDB-RPC-Client-thread-20] INFO  org.apache.iotdb.db.conf.directories.DirectoryManager:126 - folder /home/ubuntu/data/data2/sequence doesn't exist, create it 
2020-11-13 14:45:02,939 [pool-6-IoTDB-RPC-Client-thread-20] INFO  org.apache.iotdb.db.conf.directories.DirectoryManager:126 - folder /home/ubuntu/data/data3/sequence doesn't exist, create it 
2020-11-13 14:45:02,939 [pool-6-IoTDB-RPC-Client-thread-20] INFO  org.apache.iotdb.db.conf.directories.DirectoryManager:126 - folder /home/ubuntu/data/data4/sequence doesn't exist, create it 
2020-11-13 14:45:02,939 [pool-6-IoTDB-RPC-Client-thread-20] INFO  org.apache.iotdb.db.conf.directories.DirectoryManager:126 - folder /home/ubuntu/data/data1/unsequence doesn't exist, create it 
2020-11-13 14:45:02,939 [pool-6-IoTDB-RPC-Client-thread-20] INFO  org.apache.iotdb.db.conf.directories.DirectoryManager:126 - folder /home/ubuntu/data/data2/unsequence doesn't exist, create it 
2020-11-13 14:45:02,939 [pool-6-IoTDB-RPC-Client-thread-181] INFO  org.apache.iotdb.db.engine.StorageEngine:332 - construct a processor instance, the storage group is root.tpc28, Thread is 213 
2020-11-13 14:45:02,939 [pool-6-IoTDB-RPC-Client-thread-20] INFO  org.apache.iotdb.db.conf.directories.DirectoryManager:126 - folder /home/ubuntu/data/data3/unsequence doesn't exist, create it 
2020-11-13 14:45:02,940 [pool-6-IoTDB-RPC-Client-thread-181] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:267 - Storage Group system Directory sbin/../data/system/storage_groups/root.tpc28 doesn't exist, create it 
2020-11-13 14:45:02,940 [pool-6-IoTDB-RPC-Client-thread-20] INFO  org.apache.iotdb.db.conf.directories.DirectoryManager:126 - folder /home/ubuntu/data/data4/unsequence doesn't exist, create it 
2020-11-13 14:45:02,940 [pool-6-IoTDB-RPC-Client-thread-181] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:290 - recover Storage Group  root.tpc28 
2020-11-13 14:45:02,947 [pool-6-IoTDB-RPC-Client-thread-181] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:330 - root.tpc28 a RecoverMergeTask root.tpc28-1605278702942 starts... 
2020-11-13 14:45:02,947 [pool-6-IoTDB-RPC-Client-thread-20] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:330 - root.tpc11 a RecoverMergeTask root.tpc11-1605278702942 starts... 
2020-11-13 14:45:02,947 [pool-6-IoTDB-RPC-Client-thread-168] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:330 - root.tpc27 a RecoverMergeTask root.tpc27-1605278702942 starts... 
2020-11-13 14:45:02,947 [pool-6-IoTDB-RPC-Client-thread-32] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:330 - root.tpc15 a RecoverMergeTask root.tpc15-1605278702942 starts... 
2020-11-13 14:45:02,947 [pool-6-IoTDB-RPC-Client-thread-181] INFO  org.apache.iotdb.db.engine.merge.task.RecoverMergeTask:64 - root.tpc28-1605278702942 no merge.log, merge recovery ends 
2020-11-13 14:45:02,947 [pool-6-IoTDB-RPC-Client-thread-20] INFO  org.apache.iotdb.db.engine.merge.task.RecoverMergeTask:64 - root.tpc11-1605278702942 no merge.log, merge recovery ends 
2020-11-13 14:45:02,947 [pool-6-IoTDB-RPC-Client-thread-168] INFO  org.apache.iotdb.db.engine.merge.task.RecoverMergeTask:64 - root.tpc27-1605278702942 no merge.log, merge recovery ends 
2020-11-13 14:45:02,947 [pool-6-IoTDB-RPC-Client-thread-32] INFO  org.apache.iotdb.db.engine.merge.task.RecoverMergeTask:64 - root.tpc15-1605278702942 no merge.log, merge recovery ends 
2020-11-13 14:45:02,947 [pool-6-IoTDB-RPC-Client-thread-181] INFO  org.apache.iotdb.db.engine.compaction.no.NoCompactionTsFileManagement:159 - root.tpc28 no recover logic 
2020-11-13 14:45:02,947 [pool-6-IoTDB-RPC-Client-thread-20] INFO  org.apache.iotdb.db.engine.compaction.no.NoCompactionTsFileManagement:159 - root.tpc11 no recover logic 
2020-11-13 14:45:02,947 [pool-6-IoTDB-RPC-Client-thread-168] INFO  org.apache.iotdb.db.engine.compaction.no.NoCompactionTsFileManagement:159 - root.tpc27 no recover logic 
2020-11-13 14:45:02,947 [pool-6-IoTDB-RPC-Client-thread-32] INFO  org.apache.iotdb.db.engine.compaction.no.NoCompactionTsFileManagement:159 - root.tpc15 no recover logic 
2020-11-13 14:45:02,948 [pool-6-IoTDB-RPC-Client-thread-181] INFO  org.apache.iotdb.db.engine.version.SimpleFileVersionController:115 - Version file updated, previous: /home/ubuntu/iotdb-server-0.11.0-SNAPSHOT/sbin/../data/system/storage_groups/root.tpc28/upgrade/Version-0, current: /home/ubuntu/iotdb-server-0.11.0-SNAPSHOT/sbin/../data/system/storage_groups/root.tpc28/upgrade/Version-100 
2020-11-13 14:45:02,948 [pool-6-IoTDB-RPC-Client-thread-20] INFO  org.apache.iotdb.db.engine.version.SimpleFileVersionController:115 - Version file updated, previous: /home/ubuntu/iotdb-server-0.11.0-SNAPSHOT/sbin/../data/system/storage_groups/root.tpc11/upgrade/Version-0, current: /home/ubuntu/iotdb-server-0.11.0-SNAPSHOT/sbin/../data/system/storage_groups/root.tpc11/upgrade/Version-100 
2020-11-13 14:45:02,948 [pool-6-IoTDB-RPC-Client-thread-168] INFO  org.apache.iotdb.db.engine.version.SimpleFileVersionController:115 - Version file updated, previous: /home/ubuntu/iotdb-server-0.11.0-SNAPSHOT/sbin/../data/system/storage_groups/root.tpc27/upgrade/Version-0, current: /home/ubuntu/iotdb-server-0.11.0-SNAPSHOT/sbin/../data/system/storage_groups/root.tpc27/upgrade/Version-100 
2020-11-13 14:45:02,948 [pool-6-IoTDB-RPC-Client-thread-32] INFO  org.apache.iotdb.db.engine.version.SimpleFileVersionController:115 - Version file updated, previous: /home/ubuntu/iotdb-server-0.11.0-SNAPSHOT/sbin/../data/system/storage_groups/root.tpc15/upgrade/Version-0, current: /home/ubuntu/iotdb-server-0.11.0-SNAPSHOT/sbin/../data/system/storage_groups/root.tpc15/upgrade/Version-100 
2020-11-13 14:45:02,956 [pool-6-IoTDB-RPC-Client-thread-20] INFO  org.apache.iotdb.db.engine.version.SimpleFileVersionController:115 - Version file updated, previous: /home/ubuntu/iotdb-server-0.11.0-SNAPSHOT/sbin/../data/system/storage_groups/root.tpc11/0/Version-0, current: /home/ubuntu/iotdb-server-0.11.0-SNAPSHOT/sbin/../data/system/storage_groups/root.tpc11/0/Version-100 
2020-11-13 14:45:02,956 [pool-6-IoTDB-RPC-Client-thread-168] INFO  org.apache.iotdb.db.engine.version.SimpleFileVersionController:115 - Version file updated, previous: /home/ubuntu/iotdb-server-0.11.0-SNAPSHOT/sbin/../data/system/storage_groups/root.tpc27/0/Version-0, current: /home/ubuntu/iotdb-server-0.11.0-SNAPSHOT/sbin/../data/system/storage_groups/root.tpc27/0/Version-100 
2020-11-13 14:45:02,956 [pool-6-IoTDB-RPC-Client-thread-181] INFO  org.apache.iotdb.db.engine.version.SimpleFileVersionController:115 - Version file updated, previous: /home/ubuntu/iotdb-server-0.11.0-SNAPSHOT/sbin/../data/system/storage_groups/root.tpc28/0/Version-0, current: /home/ubuntu/iotdb-server-0.11.0-SNAPSHOT/sbin/../data/system/storage_groups/root.tpc28/0/Version-100 
2020-11-13 14:45:02,956 [pool-6-IoTDB-RPC-Client-thread-32] INFO  org.apache.iotdb.db.engine.version.SimpleFileVersionController:115 - Version file updated, previous: /home/ubuntu/iotdb-server-0.11.0-SNAPSHOT/sbin/../data/system/storage_groups/root.tpc15/0/Version-0, current: /home/ubuntu/iotdb-server-0.11.0-SNAPSHOT/sbin/../data/system/storage_groups/root.tpc15/0/Version-100 
2020-11-13 14:45:03,018 [pool-6-IoTDB-RPC-Client-thread-32] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:143 - create a new tsfile processor /home/ubuntu/data/data1/sequence/root.tpc15/0/1605278702953-1-0.tsfile 
2020-11-13 14:45:03,018 [pool-6-IoTDB-RPC-Client-thread-20] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:143 - create a new tsfile processor /home/ubuntu/data/data1/sequence/root.tpc11/0/1605278702953-1-0.tsfile 
2020-11-13 14:45:03,018 [pool-6-IoTDB-RPC-Client-thread-168] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:143 - create a new tsfile processor /home/ubuntu/data/data1/sequence/root.tpc27/0/1605278702953-1-0.tsfile 
2020-11-13 14:45:03,018 [pool-6-IoTDB-RPC-Client-thread-181] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:143 - create a new tsfile processor /home/ubuntu/data/data1/sequence/root.tpc28/0/1605278702953-1-0.tsfile 
2020-11-13 14:45:03,019 [pool-6-IoTDB-RPC-Client-thread-212] INFO  org.apache.iotdb.db.engine.StorageEngine:332 - construct a processor instance, the storage group is root.tpc36, Thread is 244 
2020-11-13 14:45:03,019 [pool-6-IoTDB-RPC-Client-thread-212] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:267 - Storage Group system Directory sbin/../data/system/storage_groups/root.tpc36 doesn't exist, create it 
2020-11-13 14:45:03,019 [pool-6-IoTDB-RPC-Client-thread-212] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:290 - recover Storage Group  root.tpc36 
2020-11-13 14:45:03,028 [pool-6-IoTDB-RPC-Client-thread-212] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:330 - root.tpc36 a RecoverMergeTask root.tpc36-1605278703028 starts... 
2020-11-13 14:45:03,028 [pool-6-IoTDB-RPC-Client-thread-212] INFO  org.apache.iotdb.db.engine.merge.task.RecoverMergeTask:64 - root.tpc36-1605278703028 no merge.log, merge recovery ends 
2020-11-13 14:45:03,028 [pool-6-IoTDB-RPC-Client-thread-212] INFO  org.apache.iotdb.db.engine.compaction.no.NoCompactionTsFileManagement:159 - root.tpc36 no recover logic 
2020-11-13 14:45:03,029 [pool-6-IoTDB-RPC-Client-thread-212] INFO  org.apache.iotdb.db.engine.version.SimpleFileVersionController:115 - Version file updated, previous: /home/ubuntu/iotdb-server-0.11.0-SNAPSHOT/sbin/../data/system/storage_groups/root.tpc36/upgrade/Version-0, current: /home/ubuntu/iotdb-server-0.11.0-SNAPSHOT/sbin/../data/system/storage_groups/root.tpc36/upgrade/Version-100 
2020-11-13 14:45:03,030 [pool-6-IoTDB-RPC-Client-thread-297] INFO  org.apache.iotdb.db.engine.StorageEngine:332 - construct a processor instance, the storage group is root.tpc311, Thread is 329 
2020-11-13 14:45:03,030 [pool-6-IoTDB-RPC-Client-thread-212] INFO  org.apache.iotdb.db.engine.version.SimpleFileVersionController:115 - Version file updated, previous: /home/ubuntu/iotdb-server-0.11.0-SNAPSHOT/sbin/../data/system/storage_groups/root.tpc36/0/Version-0, current: /home/ubuntu/iotdb-server-0.11.0-SNAPSHOT/sbin/../data/system/storage_groups/root.tpc36/0/Version-100 
2020-11-13 14:45:03,030 [pool-6-IoTDB-RPC-Client-thread-297] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:267 - Storage Group system Directory sbin/../data/system/storage_groups/root.tpc311 doesn't exist, create it 
2020-11-13 14:45:03,030 [pool-6-IoTDB-RPC-Client-thread-297] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:290 - recover Storage Group  root.tpc311 
2020-11-13 14:45:03,030 [pool-6-IoTDB-RPC-Client-thread-143] INFO  org.apache.iotdb.db.engine.StorageEngine:332 - construct a processor instance, the storage group is root.tpc38, Thread is 175 
2020-11-13 14:45:03,030 [pool-6-IoTDB-RPC-Client-thread-212] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:143 - create a new tsfile processor /home/ubuntu/data/data2/sequence/root.tpc36/0/1605278703029-1-0.tsfile 
2020-11-13 14:45:03,030 [pool-6-IoTDB-RPC-Client-thread-143] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:267 - Storage Group system Directory sbin/../data/system/storage_groups/root.tpc38 doesn't exist, create it 
2020-11-13 14:45:03,030 [pool-6-IoTDB-RPC-Client-thread-297] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:330 - root.tpc311 a RecoverMergeTask root.tpc311-1605278703030 starts... 
2020-11-13 14:45:03,030 [pool-6-IoTDB-RPC-Client-thread-143] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:290 - recover Storage Group  root.tpc38 
2020-11-13 14:45:03,030 [pool-6-IoTDB-RPC-Client-thread-297] INFO  org.apache.iotdb.db.engine.merge.task.RecoverMergeTask:64 - root.tpc311-1605278703030 no merge.log, merge recovery ends 
2020-11-13 14:45:03,030 [pool-6-IoTDB-RPC-Client-thread-297] INFO  org.apache.iotdb.db.engine.compaction.no.NoCompactionTsFileManagement:159 - root.tpc311 no recover logic 
2020-11-13 14:45:03,030 [pool-6-IoTDB-RPC-Client-thread-143] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:330 - root.tpc38 a RecoverMergeTask root.tpc38-1605278703030 starts... 
2020-11-13 14:45:03,030 [pool-6-IoTDB-RPC-Client-thread-143] INFO  org.apache.iotdb.db.engine.merge.task.RecoverMergeTask:64 - root.tpc38-1605278703030 no merge.log, merge recovery ends 
2020-11-13 14:45:03,030 [pool-6-IoTDB-RPC-Client-thread-297] INFO  org.apache.iotdb.db.engine.version.SimpleFileVersionController:115 - Version file updated, previous: /home/ubuntu/iotdb-server-0.11.0-SNAPSHOT/sbin/../data/system/storage_groups/root.tpc311/upgrade/Version-0, current: /home/ubuntu/iotdb-server-0.11.0-SNAPSHOT/sbin/../data/system/storage_groups/root.tpc311/upgrade/Version-100 
2020-11-13 14:45:03,030 [pool-6-IoTDB-RPC-Client-thread-143] INFO  org.apache.iotdb.db.engine.compaction.no.NoCompactionTsFileManagement:159 - root.tpc38 no recover logic 
2020-11-13 14:45:03,031 [pool-6-IoTDB-RPC-Client-thread-143] INFO  org.apache.iotdb.db.engine.version.SimpleFileVersionController:115 - Version file updated, previous: /home/ubuntu/iotdb-server-0.11.0-SNAPSHOT/sbin/../data/system/storage_groups/root.tpc38/upgrade/Version-0, current: /home/ubuntu/iotdb-server-0.11.0-SNAPSHOT/sbin/../data/system/storage_groups/root.tpc38/upgrade/Version-100 
2020-11-13 14:45:03,031 [pool-6-IoTDB-RPC-Client-thread-297] INFO  org.apache.iotdb.db.engine.version.SimpleFileVersionController:115 - Version file updated, previous: /home/ubuntu/iotdb-server-0.11.0-SNAPSHOT/sbin/../data/system/storage_groups/root.tpc311/0/Version-0, current: /home/ubuntu/iotdb-server-0.11.0-SNAPSHOT/sbin/../data/system/storage_groups/root.tpc311/0/Version-100 
2020-11-13 14:45:03,031 [pool-6-IoTDB-RPC-Client-thread-297] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:143 - create a new tsfile processor /home/ubuntu/data/data3/sequence/root.tpc311/0/1605278703031-1-0.tsfile 
2020-11-13 14:45:03,031 [pool-6-IoTDB-RPC-Client-thread-143] INFO  org.apache.iotdb.db.engine.version.SimpleFileVersionController:115 - Version file updated, previous: /home/ubuntu/iotdb-server-0.11.0-SNAPSHOT/sbin/../data/system/storage_groups/root.tpc38/0/Version-0, current: /home/ubuntu/iotdb-server-0.11.0-SNAPSHOT/sbin/../data/system/storage_groups/root.tpc38/0/Version-100 
2020-11-13 14:45:03,031 [pool-6-IoTDB-RPC-Client-thread-143] INFO  org.apache.iotdb.db.engine.storagegroup.TsFileProcessor:143 - create a new tsfile processor /home/ubuntu/data/data4/sequence/root.tpc38/0/1605278703031-1-0.tsfile 
2020-11-13 14:45:03,039 [pool-6-IoTDB-RPC-Client-thread-67] INFO  org.apache.iotdb.db.engine.StorageEngine:332 - construct a processor instance, the storage group is root.tpc32, Thread is 99 
2020-11-13 14:45:03,039 [pool-6-IoTDB-RPC-Client-thread-67] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:267 - Storage Group system Directory sbin/../data/system/storage_groups/root.tpc32 doesn't exist, create it 
2020-11-13 14:45:03,040 [pool-6-IoTDB-RPC-Client-thread-67] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:290 - recover Storage Group  root.tpc32 
2020-11-13 14:45:03,040 [pool-6-IoTDB-RPC-Client-thread-67] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:330 - root.tpc32 a RecoverMergeTask root.tpc32-1605278703040 starts... 
2020-11-13 14:45:03,040 [pool-6-IoTDB-RPC-Client-thread-25] INFO  org.apache.iotdb.db.engine.StorageEngine:332 - construct a processor instance, the storage group is root.tpc12, Thread is 57 
2020-11-13 14:45:03,040 [pool-6-IoTDB-RPC-Client-thread-67] INFO  org.apache.iotdb.db.engine.merge.task.RecoverMergeTask:64 - root.tpc32-1605278703040 no merge.log, merge recovery ends 
2020-11-13 14:45:03,040 [pool-6-IoTDB-RPC-Client-thread-25] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:267 - Storage Group system Directory sbin/../data/system/storage_groups/root.tpc12 doesn't exist, create it 
2020-11-13 14:45:03,041 [pool-6-IoTDB-RPC-Client-thread-67] INFO  org.apache.iotdb.db.engine.compaction.no.NoCompactionTsFileManagement:159 - root.tpc32 no recover logic 
2020-11-13 14:45:03,041 [pool-6-IoTDB-RPC-Client-thread-25] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:290 - recover Storage Group  root.tpc12 
2020-11-13 14:45:03,041 [pool-6-IoTDB-RPC-Client-thread-25] INFO  org.apache.iotdb.db.engine.storagegroup.StorageGroupProcessor:330 - root.tpc12 a RecoverMergeTask root.tpc12-1605278703041 starts... 
2020-11-13 14:45:03,041 [pool-6-IoTDB-RPC-Client-thread-25] INFO  org.apache.iotdb.db.engine.merge.task.RecoverMergeTask:64 - root.tpc12-1605278703041 no merge.log, merge recovery ends 
2020-11-13 14:45:03,041 [pool-6-IoTDB-RPC-Client-thread-67] INFO  org.apache.iotdb.db.engine.version.SimpleFileVersionController:115 - Version file updated, previous: /home/ubuntu/iotdb-server-0.11.0-SNAPSHOT/sbin/../data/system/storage_groups/root.tpc32/upgrade/Version-0, current: /home/ubuntu/iotdb-server-0.11.0-SNAPSHOT/sbin/../data/system/storage_groups/root.tpc32/upgrade/Version-100 
2020-11-13 14:45:03,041 [pool-6-IoTDB-RPC-Client-thread-25] INFO  org.apache.iotdb.db.engine.compaction.no.NoCompactionTsFileManagement:159 - root.tpc12 no recover logic 
